Date,Open,High,Low,Close,Volume,Adj Close
2015-03-04,24656.93945,24705.96094,24439.28906,24465.38086,1618240300,24465.38086
2015-03-03,24984.61914,24984.61914,24663.42969,24702.7793,1499929300,24702.7793
2015-03-02,24996.75977,24997.83008,24715.38086,24887.43945,1543093900,24887.43945
2015-02-27,24902.60938,25101.96094,24815.0293,24823.28906,1504213700,24823.28906
2015-02-26,24718.2793,24998.64062,24709.56055,24902.06055,1803456400,24902.06055
2015-02-25,24822.2793,24869.36914,24691.7793,24778.2793,1387652700,24778.2793
2015-02-24,24776.7207,24808.30078,24673.92969,24750.07031,1076322400,24750.07031
2015-02-23,24916.24023,24916.24023,24664.67969,24836.75977,1019276400,24836.75977
2015-02-18,24836.05078,24871.78906,24806.06055,24832.08008,975873900,24832.08008
2015-02-17,24653.88086,24855.75,24653.88086,24784.88086,822899900,24784.88086
2015-02-16,24717.49023,24771.59961,24687.15039,24726.5293,926608300,24726.5293
2015-02-13,24535.66016,24702.53906,24521.13086,24682.53906,1342650600,24682.53906
2015-02-12,24377.58984,24514.49023,24226.28906,24422.15039,1472143500,24422.15039
2015-02-11,24512.61914,24551.74023,24266.67969,24315.01953,1261415500,24315.01953
2015-02-10,24475.03906,24583.78906,24422.84961,24528.09961,1028014100,24528.09961
2015-02-09,24529.55078,24657.86914,24449.48047,24521.00,1285537200,24521.00
2015-02-06,24843.19922,24843.19922,24645.75977,24679.39062,1440536200,24679.39062
2015-02-05,25048.25977,25048.25977,24642.81055,24765.49023,2343789600,24765.49023
2015-02-04,24750.75977,24824.58008,24642.50,24679.75977,1836282000,24679.75977
2015-02-03,24542.49023,24602.59961,24327.50977,24554.7793,1552841000,24554.7793
2015-02-02,24347.26953,24506.81055,24324.36914,24484.74023,1576244000,24484.74023
2015-01-30,24771.36914,24771.36914,24450.05078,24507.05078,1438942200,24507.05078
2015-01-29,24645.19922,24739.2207,24524.17969,24595.84961,1864023200,24595.84961
2015-01-28,24799.98047,24983.89062,24716.67969,24861.81055,1361037100,24861.81055
2015-01-27,24995.08008,24995.08008,24672.75977,24807.2793,1705133000,24807.2793
2015-01-26,24907.18945,24916.49023,24761.55078,24909.90039,1321615900,24909.90039
2015-01-23,24807.35938,24896.2207,24726.76953,24850.44922,2375624000,24850.44922
2015-01-22,24480.01953,24589.61914,24438.98047,24522.63086,1679836000,24522.63086
2015-01-21,24036.41016,24373.2793,24016.63086,24352.58008,1843495600,24352.58008
2015-01-20,23798.46094,23997.31055,23747.91992,23951.16016,1632662200,23951.16016
2015-01-19,23971.23047,24049.55078,23590.05078,23738.49023,2945751200,23738.49023
2015-01-16,24196.84961,24253.08984,24086.21094,24103.51953,1716809600,24103.51953
2015-01-15,24169.34961,24369.00,24070.39062,24350.91016,1754036200,24350.91016
2015-01-14,24276.33008,24326.69922,24056.2207,24112.59961,1508206900,24112.59961
2015-01-13,23908.23047,24254.10938,23908.23047,24215.9707,1393185700,24215.9707
2015-01-12,24118.58984,24118.58984,23905.00977,24026.46094,1414586900,24026.46094
2015-01-09,24049.69922,24169.06055,23859.49023,23919.94922,2334809800,23919.94922
2015-01-08,23920.34961,23941.64062,23719.05078,23835.5293,2011642800,23835.5293
2015-01-07,23396.69922,23715.71094,23332.0293,23681.25977,2181069600,23681.25977
2015-01-06,23515.13086,23611.00,23312.50,23485.41016,2617976800,23485.41016
2015-01-05,23699.18945,23998.86914,23655.51953,23721.32031,2585193200,23721.32031
2015-01-02,23699.19922,23998.90039,23655.50,23721.30078,1801713200,23721.30078
2014-12-31,23480.81055,23632.34961,23464.25,23605.03906,1049000500,23605.03906
2014-12-30,23853.13086,23853.13086,23442.55078,23501.09961,1768219600,23501.09961
2014-12-29,23694.5293,23867.46094,23694.5293,23773.17969,2133261200,23773.17969
2014-12-24,23290.41992,23421.09961,23290.41992,23349.33984,740670200,23349.33984
2014-12-23,23423.33008,23495.61914,23269.42969,23333.68945,1758917200,23333.68945
2014-12-22,23264.05078,23478.90039,23264.05078,23408.57031,2999590400,23408.57031
2014-12-19,23158.26953,23189.59961,23041.36914,23116.63086,2309125200,23116.63086
2014-12-18,22878.33984,22935.05078,22736.89062,22832.21094,2306262800,22832.21094
2014-12-17,22697.67969,22726.56055,22529.75,22585.83984,2560931200,22585.83984
2014-12-16,22877.30078,22944.2793,22641.06055,22670.50,2158881200,22670.50
2014-12-15,22977.83984,23067.66992,22856.01953,23027.84961,1660208200,23027.84961
2014-12-12,23328.99023,23445.96094,23230.0293,23249.19922,1641040200,23249.19922
2014-12-11,23269.50977,23382.83008,23169.66992,23312.53906,2425752400,23312.53906
2014-12-10,23442.68945,23656.50977,23345.89062,23524.51953,2306279600,23524.51953
2014-12-09,23910.41016,23934.01953,23399.86914,23485.83008,3871778400,23485.83008
2014-12-08,24113.14062,24189.58984,24012.15039,24047.66992,3826528800,24047.66992
2014-12-05,23907.7793,24170.05078,23772.83984,24002.64062,5025800800,24002.64062
2014-12-04,23554.81055,23844.24023,23456.71094,23832.56055,3561982000,23832.56055
2014-12-03,23756.05078,23921.75977,23378.81055,23428.61914,3224756000,23428.61914
2014-12-02,23400.10938,23784.94922,23293.81055,23654.30078,2843136400,23654.30078
2014-12-01,23678.00,23731.75977,23318.48047,23367.44922,3135486800,23367.44922
2014-11-28,23982.28906,24117.16016,23887.63086,23987.44922,3154786600,23987.44922
2014-11-27,24169.84961,24228.10938,23962.43945,24004.2793,1813709000,24004.2793
2014-11-26,23833.18945,24176.64062,23799.41992,24111.98047,2225233000,24111.98047
2014-11-25,23841.16016,23935.07031,23809.50977,23843.91016,2083502400,23843.91016
2014-11-24,23883.32031,23936.33984,23823.56055,23893.14062,2862178800,23893.14062
2014-11-21,23353.7207,23508.01953,23301.48047,23437.11914,1519033000,23437.11914
2014-11-20,23401.00,23461.01953,23252.63086,23349.64062,1354803900,23349.64062
2014-11-19,23466.07031,23572.21094,23341.16016,23373.31055,1413766400,23373.31055
2014-11-18,23868.90039,23881.00977,23483.18945,23529.16992,1543729000,23529.16992
2014-11-17,24313.06055,24313.06055,23787.2793,23797.08008,1728117200,23797.08008
2014-11-14,24048.35938,24102.69922,23966.80078,24087.38086,1489760000,24087.38086
2014-11-13,23854.33008,24097.91992,23850.39062,24019.93945,2063618400,24019.93945
2014-11-12,23883.31055,23999.9707,23801.73047,23938.17969,1788489800,23938.17969
2014-11-11,23809.41016,23931.44922,23760.5293,23808.2793,3418160000,23808.2793
2014-11-10,24074.84961,24110.24023,23703.7207,23744.69922,1974456400,23744.69922
2014-11-07,23607.65039,23831.25,23430.19922,23550.24023,1609859600,23550.24023
2014-11-06,23737.75977,23775.73047,23623.41016,23649.31055,1055438900,23649.31055
2014-11-05,23846.83984,23846.83984,23623.14062,23695.61914,1357402800,23695.61914
2014-11-04,23849.7207,24016.41992,23815.84961,23845.66016,1317633400,23845.66016
2014-11-03,24133.44922,24133.44922,23875.08984,23915.9707,1328913600,23915.9707
2014-10-31,23913.68945,24046.40039,23850.69922,23998.06055,2057439600,23998.06055
2014-10-30,23841.74023,23841.74023,23615.09961,23702.03906,1606507400,23702.03906
2014-10-29,23703.94922,23855.66992,23699.56055,23819.86914,2017536000,23819.86914
2014-10-28,23189.83008,23570.91992,23189.83008,23520.35938,1889124800,23520.35938
2014-10-27,23275.40039,23275.40039,23012.80078,23143.23047,1229644700,23143.23047
2014-10-24,23311.88086,23352.58984,23157.48047,23302.19922,1201348100,23302.19922
2014-10-23,23296.00,23397.16992,23221.68945,23333.17969,1038977500,23333.17969
2014-10-22,23300.44922,23460.76953,23193.48047,23403.9707,1732875600,23403.9707
2014-10-21,23073.35938,23231.51953,22964.91992,23088.58008,1026480700,23088.58008
2014-10-20,23239.7793,23290.41992,23052.31055,23070.25977,1182134200,23070.25977
2014-10-17,22904.10938,23148.96094,22888.75977,23023.21094,1853604000,23023.21094
2014-10-16,22913.50,23040.31055,22868.01953,22900.93945,1533465700,22900.93945
2014-10-15,23087.50,23238.03906,22992.92969,23140.05078,1444933800,23140.05078
2014-10-14,23064.91992,23409.96094,23040.80078,23047.9707,1526000000,23047.9707
2014-10-13,22884.00,23273.03906,22871.26953,23143.38086,1407205100,23143.38086
2014-10-10,23198.80078,23237.40039,23071.26953,23088.53906,1401319800,23088.53906
2014-10-09,23461.34961,23581.34961,23437.86914,23534.5293,1126451700,23534.5293
2014-10-08,23221.75977,23369.39062,23184.15039,23263.33008,1253137400,23263.33008
2014-10-07,23224.2207,23517.84961,23209.76953,23422.51953,1635901200,23422.51953
2014-10-06,23053.78906,23441.26953,22988.64062,23315.03906,1643058200,23315.03906
2014-10-03,22691.58984,23147.84961,22565.59961,23064.56055,2577564200,23064.56055
2014-09-30,23137.25977,23137.25977,22855.03906,22932.98047,2189776800,22932.98047
2014-09-29,23399.50977,23399.50977,23095.7793,23229.21094,2230550000,23229.21094
2014-09-26,23581.56055,23717.08008,23555.61914,23678.41016,1341458700,23678.41016
2014-09-25,24048.38086,24058.01953,23754.33008,23768.13086,1573165300,23768.13086
2014-09-24,23788.98047,24016.41016,23788.98047,23921.60938,1368936900,23921.60938
2014-09-23,23882.58984,24012.06055,23825.96094,23837.07031,1417171900,23837.07031
2014-09-22,24072.17969,24082.61914,23949.28906,23955.49023,1723753000,23955.49023
2014-09-19,24334.65039,24419.84961,24155.61914,24306.16016,1924823200,24306.16016
2014-09-18,24294.64062,24294.64062,24103.5293,24168.7207,1459432200,24168.7207
2014-09-17,24380.2793,24470.25977,24339.5293,24376.41016,1793779800,24376.41016
2014-09-16,24318.82031,24405.98047,24117.59961,24136.00977,1282321900,24136.00977
2014-09-15,24410.38086,24471.80078,24300.57031,24356.99023,1479611400,24356.99023
2014-09-12,24620.18945,24701.42969,24487.93945,24595.32031,1233952200,24595.32031
2014-09-11,24701.73047,24782.94922,24589.90039,24662.64062,1443804300,24662.64062
2014-09-10,24969.39062,24969.39062,24681.18945,24705.35938,1748442400,24705.35938
2014-09-08,25293.08984,25293.08984,25074.01953,25190.44922,1272235200,25190.44922
2014-09-05,25356.56055,25356.56055,25171.58984,25240.15039,2163836000,25240.15039
2014-09-04,25268.43945,25362.98047,25193.36914,25297.91992,1980862400,25297.91992
2014-09-03,24786.03906,25325.16016,24751.7207,25317.94922,2535276000,25317.94922
2014-09-02,24699.75977,24816.89062,24576.23047,24749.01953,1646363800,24749.01953
2014-09-01,24703.74023,24891.26953,24696.17969,24752.08984,1447773700,24752.08984
2014-08-29,24748.18945,24814.26953,24630.80078,24742.06055,1711541400,24742.06055
2014-08-28,25055.81055,25055.81055,24679.09961,24741.00,1533360500,24741.00
2014-08-27,25134.49023,25160.67969,24883.46094,24918.75,1468393800,24918.75
2014-08-26,25147.75,25188.31055,25068.98047,25074.50,1252881600,25074.50
2014-08-25,25049.96094,25243.16016,24946.84961,25166.91016,1333447300,25166.91016
2014-08-22,25113.73047,25132.92969,25025.93945,25112.23047,1183283100,25112.23047
2014-08-21,25142.33984,25142.33984,24896.19922,24994.09961,1460054900,24994.09961
2014-08-20,25156.94922,25190.0293,25056.71094,25159.75977,1238095000,25159.75977
2014-08-19,25045.55078,25201.21094,24909.25977,25122.94922,1466514800,25122.94922
2014-08-18,24943.59961,24978.93945,24765.0293,24955.46094,1281516900,24955.46094
2014-08-15,24969.7207,25010.31055,24872.71094,24954.93945,1150210700,24954.93945
2014-08-14,24894.17969,24964.41992,24721.86914,24801.35938,1456861200,24801.35938
2014-08-13,24726.24023,24907.10938,24611.2207,24890.33984,1466903100,24890.33984
2014-08-12,24668.57031,24691.66016,24552.41992,24689.41016,1028234700,24689.41016
2014-08-11,24533.33984,24671.33008,24491.01953,24646.01953,1129853600,24646.01953
2014-08-08,24307.09961,24493.00977,24190.92969,24331.41016,1341692800,24331.41016
2014-08-07,24498.83008,24502.30078,24364.58008,24387.56055,1233420500,24387.56055
2014-08-06,24558.82031,24589.71094,24397.41016,24584.13086,1171858500,24584.13086
2014-08-05,24679.10938,24679.10938,24494.08984,24648.25977,1249531000,24648.25977
2014-08-04,24590.10938,24690.59961,24558.36914,24600.08008,1183329700,24600.08008
2014-08-01,24594.23047,24731.51953,24485.73047,24532.42969,1755872600,24532.42969
2014-07-31,24805.75,24893.74023,24661.57031,24756.84961,1944104400,24756.84961
2014-07-30,24704.58008,24912.2207,24660.34961,24732.21094,2523812000,24732.21094
2014-07-29,24526.63086,24666.96094,24437.09961,24640.5293,1998388800,24640.5293
2014-07-28,24249.26953,24501.13086,24248.35938,24428.63086,1971910800,24428.63086
2014-07-25,24247.19922,24247.19922,24088.99023,24216.00977,1637301300,24216.00977
2014-07-24,24080.60938,24150.00,24005.25,24141.50,1930510000,24141.50
2014-07-23,23841.2207,23975.74023,23834.39062,23971.86914,1807779600,23971.86914
2014-07-22,23465.81055,23803.16992,23423.33984,23782.10938,1859455000,23782.10938
2014-07-21,23484.5293,23498.34961,23372.63086,23387.14062,1042281800,23387.14062
2014-07-18,23316.46094,23460.13086,23240.60938,23454.78906,913307600,23454.78906
2014-07-17,23583.34961,23583.34961,23421.99023,23520.86914,1093977900,23520.86914
2014-07-16,23490.42969,23562.32031,23430.14062,23523.2793,959529700,23523.2793
2014-07-15,23482.83984,23496.57031,23398.25,23459.96094,1048140500,23459.96094
2014-07-14,23310.16016,23459.48047,23273.41016,23346.66992,1060963400,23346.66992
2014-07-11,23155.68945,23307.53906,23146.99023,23233.44922,1123092300,23233.44922
2014-07-10,23281.44922,23281.44922,23182.06055,23238.99023,1100506600,23238.99023
2014-07-09,23408.05078,23408.05078,23126.67969,23176.07031,1545839300,23176.07031
2014-07-08,23555.31055,23555.66016,23455.13086,23541.38086,1114064000,23541.38086
2014-07-07,23581.40039,23592.38086,23435.24023,23540.91992,911913700,23540.91992
2014-07-04,23609.32031,23626.14062,23508.26953,23546.35938,1116918700,23546.35938
2014-07-03,23553.59961,23591.4707,23482.90039,23531.43945,1073575200,23531.43945
2014-07-02,23326.5293,23576.34961,23293.82031,23549.61914,1936445600,23549.61914
2014-06-30,23273.18945,23346.23047,22960.08008,23190.7207,1476157900,23190.7207
2014-06-27,23188.48047,23272.09961,23111.0293,23221.51953,1193749200,23221.51953
2014-06-26,22947.83984,23203.48047,22926.03906,23197.83008,1292095000,23197.83008
2014-06-25,22935.06055,22938.69922,22829.28906,22866.69922,1082659400,22866.69922
2014-06-24,22915.91992,22946.09961,22832.91016,22880.64062,1448714900,22880.64062
2014-06-23,23165.25977,23393.81055,22802.09961,22804.81055,2005521200,22804.81055
2014-06-20,23199.17969,23285.51953,23157.85938,23194.06055,1341638400,23194.06055
2014-06-19,23264.91992,23300.31055,23122.75,23167.73047,1421184400,23167.73047
2014-06-18,23128.2207,23299.35938,23128.2207,23181.7207,1296561500,23181.7207
2014-06-17,23237.63086,23242.68945,23127.01953,23203.58984,1361614400,23203.58984
2014-06-16,23299.03906,23340.41992,23232.56055,23300.66992,1215050700,23300.66992
2014-06-13,23099.86914,23397.76953,23099.86914,23319.16992,1564423800,23319.16992
2014-06-12,23127.82031,23237.75977,23065.50,23175.01953,1262629700,23175.01953
2014-06-11,23281.14062,23281.14062,23168.14062,23257.28906,1312200700,23257.28906
2014-06-10,23206.19922,23360.25,23061.25,23315.74023,1732688200,23315.74023
2014-06-09,23086.93945,23159.59961,23053.38086,23117.4707,1175572600,23117.4707
2014-06-06,23231.32031,23231.32031,22950.66992,22951.00,1793942400,22951.00
2014-06-05,23142.66016,23178.08008,23052.42969,23109.66016,1139879400,23109.66016
2014-06-04,23284.16992,23284.16992,23110.84961,23151.71094,1103619800,23151.71094
